concept_id,concept_name_ko,concept_name_en,domain_id,vocabulary_id,concept_class_id,concept_code,standard_concept,standard_hint,valid_start_date,valid_end_date,invalid_reason,key
10000000447,복강세척 세포검사 결과,peritoneal_cytology_result,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-peritoneal_cytology_result,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:peritoneal_cytology_result
10000000448,종양 내 T세포 침윤 정량화 면역점수,immunoscore,Measurement,KAI,Attribute,KAI-PATHOLOGY_REPORT-immunoscore,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:immunoscore
10000000449,"종양침착(tumor deposits, N1c) 여부",tumor_deposits_yn,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-tumor_deposits_yn,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:tumor_deposits_yn
10000000450,종양출아등급(tumor budding),tumor_budding_grade,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-tumor_budding_grade,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:tumor_budding_grade
10000000451,근치도(절제 정도),resection_completeness,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-resection_completeness,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:resection_completeness
10000000452,림프관 침윤 여부,lymphatic_invasion_yn,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-lymphatic_invasion_yn,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:lymphatic_invasion_yn
10000000453,혈관 침윤 여부,vascular_invasion_yn,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-vascular_invasion_yn,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:vascular_invasion_yn
10000000454,신경주위 침윤 여부,perineural_invasion_yn,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-perineural_invasion_yn,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:perineural_invasion_yn
10000000455,종양 침윤 깊이 정도,invasion_depth,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-invasion_depth,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:invasion_depth
10000000456,수술후 외과병리 검사에서 확인된 radial 또는 circumferential margin 의 상태,crm_status,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-crm_status,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:crm_status
10000000457,전직장간막절제술(TME) 육안적 완전도,tme_quality,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-tme_quality,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:tme_quality
10000000458,간 생체검사 검체 적정성,biopsy_adequacy,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-biopsy_adequacy,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:biopsy_adequacy
10000000459,간실질 섬유화 등급명,liver_fibrosis_grade_name,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-liver_fibrosis_grade_name,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:liver_fibrosis_grade_name
10000000460,간 생체검사 지방증 등급,steatosis_grade,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-steatosis_grade,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:steatosis_grade
10000000461,간 생체검사 소엽 염증 등급,lobular_inflammation_grade,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-lobular_inflammation_grade,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:lobular_inflammation_grade
10000000462,간세포 풍선변성 등급,ballooning_grade,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-ballooning_grade,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:ballooning_grade
10000000463,섬유화 병기(NASH CRN),fibrosis_stage,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-fibrosis_stage,S,자체 (NASH CRN),2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:fibrosis_stage
10000000464,NAS 총점,nas_score,Measurement,KAI,Attribute,KAI-PATHOLOGY_REPORT-nas_score,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:nas_score
10000000465,병리검사에서 확인된 종양 개수,tumor_count,Measurement,KAI,Attribute,KAI-PATHOLOGY_TUMOR-tumor_count,S,SNOMED (tumor size),2026-09-12,2099-12-31,,FIELD:PATHOLOGY_TUMOR:tumor_count
10000000466,종양 가로 크기,tumor_size_width_cm,Measurement,KAI,Attribute,KAI-PATHOLOGY_TUMOR-tumor_size_width_cm,S,SNOMED (tumor size),2026-09-12,2099-12-31,,FIELD:PATHOLOGY_TUMOR:tumor_size_width_cm
10000000467,종양 세로 크기,tumor_size_length_cm,Measurement,KAI,Attribute,KAI-PATHOLOGY_TUMOR-tumor_size_length_cm,S,SNOMED (tumor size),2026-09-12,2099-12-31,,FIELD:PATHOLOGY_TUMOR:tumor_size_length_cm
10000000468,종양 높이,tumor_size_height_cm,Measurement,KAI,Attribute,KAI-PATHOLOGY_TUMOR-tumor_size_height_cm,S,SNOMED (tumor size),2026-09-12,2099-12-31,,FIELD:PATHOLOGY_TUMOR:tumor_size_height_cm
10000000469,수술 후 병리 종양 최대 직경,pathologic_tumor_max_diameter_cm,Measurement,KAI,Attribute,KAI-PATHOLOGY_TUMOR-pathologic_tumor_max_diameter_cm,S,SNOMED (tumor size),2026-09-12,2099-12-31,,FIELD:PATHOLOGY_TUMOR:pathologic_tumor_max_diameter_cm
10000000470,면역조직화학병리 검사,ihc_test,Observation,KAI,Attribute,KAI-BIOMARKER-ihc_test,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:ihc_test
10000000471,분자병리 검사,molecular_pathology_test,Observation,KAI,Attribute,KAI-BIOMARKER-molecular_pathology_test,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:molecular_pathology_test
10000000472,유전자 돌연변이검사 방법,mutation_test_method,Observation,KAI,Attribute,KAI-BIOMARKER-mutation_test_method,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:mutation_test_method
10000000473,돌연변이검사 시행 유전자 종류,mutation_test_gene,Observation,KAI,Attribute,KAI-BIOMARKER-mutation_test_gene,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:mutation_test_gene
10000000474,유방암 분자아형,molecular_subtype,Observation,KAI,Attribute,KAI-BIOMARKER-molecular_subtype,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:molecular_subtype
10000000475,Reference Sequence 값,reference_sequence,Measurement,KAI,Attribute,KAI-BIOMARKER-reference_sequence,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:reference_sequence
10000000476,DNA 변이 정보 A 값,dna_variant_a,Measurement,KAI,Attribute,KAI-BIOMARKER-dna_variant_a,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:dna_variant_a
10000000477,DNA 변이 정보 B 값,dna_variant_b,Measurement,KAI,Attribute,KAI-BIOMARKER-dna_variant_b,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:dna_variant_b
10000000478,DNA 변이 정보 C 값,dna_variant_c,Measurement,KAI,Attribute,KAI-BIOMARKER-dna_variant_c,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:dna_variant_c
10000000479,아미노산 변이 정보 A,protein_variant_a,Observation,KAI,Attribute,KAI-BIOMARKER-protein_variant_a,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:protein_variant_a
10000000480,아미노산 변이 정보 B,protein_variant_b,Observation,KAI,Attribute,KAI-BIOMARKER-protein_variant_b,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:protein_variant_b
10000000481,아미노산 변이 정보 C,protein_variant_c,Observation,KAI,Attribute,KAI-BIOMARKER-protein_variant_c,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:protein_variant_c
10000000482,예후예측 유전자 발현검사 종류,prognostic_gene_assay_type,Observation,KAI,Attribute,KAI-BIOMARKER-prognostic_gene_assay_type,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:prognostic_gene_assay_type
10000000483,예후예측 유전자 발현검사 결과,prognostic_gene_assay_result,Observation,KAI,Attribute,KAI-BIOMARKER-prognostic_gene_assay_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:prognostic_gene_assay_result
10000000484,생식세포 변이검사 방법,germline_test_method,Observation,KAI,Attribute,KAI-BIOMARKER-germline_test_method,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:germline_test_method
10000000485,생식세포 변이검사 유전자 종류,germline_test_gene,Observation,KAI,Attribute,KAI-BIOMARKER-germline_test_gene,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:germline_test_gene
10000000486,생식세포 변이검사 결과 내용,germline_test_result,Observation,KAI,Attribute,KAI-BIOMARKER-germline_test_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:germline_test_result
10000000487,Pathogenic 검출 여부,pathogenic_variant_yn,Observation,KAI,Attribute,KAI-BIOMARKER-pathogenic_variant_yn,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:pathogenic_variant_yn
10000000488,Unclassified Variant 검출 여부,vus_yn,Observation,KAI,Attribute,KAI-BIOMARKER-vus_yn,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:vus_yn
10000000489,PAM50 재발위험(ROR) 점수,pam50_ror_score,Measurement,KAI,Attribute,KAI-BIOMARKER-pam50_ror_score,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:pam50_ror_score
10000000490,Oncotype DX 재발점수,oncotype_rs,Measurement,KAI,Attribute,KAI-BIOMARKER-oncotype_rs,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:oncotype_rs
10000000491,Oncotype DX 위험군,oncotype_risk_group,Observation,KAI,Attribute,KAI-BIOMARKER-oncotype_risk_group,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:oncotype_risk_group
10000000492,MammaPrint 재발위험 판정,mammaprint_result,Observation,KAI,Attribute,KAI-BIOMARKER-mammaprint_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:mammaprint_result
10000000493,유전자 돌연변이검사 결과,mutation_test_result,Observation,KAI,Attribute,KAI-BIOMARKER-mutation_test_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:mutation_test_result
10000000494,췌도 자가항체(GAD 항체) 결과,gad_antibody_result,Observation,KAI,Attribute,KAI-BIOMARKER-gad_antibody_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:gad_antibody_result
10000000495,CD3 검사 결과,cd3_result,Observation,KAI,Attribute,KAI-BIOMARKER-cd3_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:cd3_result
10000000496,CD5 검사 결과,cd5_result,Observation,KAI,Attribute,KAI-BIOMARKER-cd5_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:cd5_result
10000000497,CD10 검사 결과,cd10_result,Observation,KAI,Attribute,KAI-BIOMARKER-cd10_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:cd10_result
10000000498,CD15 검사 결과,cd15_result,Observation,KAI,Attribute,KAI-BIOMARKER-cd15_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:cd15_result
10000000499,CD19 검사 결과,cd19_result,Observation,KAI,Attribute,KAI-BIOMARKER-cd19_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:cd19_result
10000000500,CD20 검사 결과,cd20_result,Observation,KAI,Attribute,KAI-BIOMARKER-cd20_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:cd20_result
10000000501,CD22 검사 결과,cd22_result,Observation,KAI,Attribute,KAI-BIOMARKER-cd22_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:cd22_result
10000000502,CD23 검사 결과,cd23_result,Observation,KAI,Attribute,KAI-BIOMARKER-cd23_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:cd23_result
10000000503,CD30 검사 결과,cd30_result,Observation,KAI,Attribute,KAI-BIOMARKER-cd30_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:cd30_result
10000000504,CD79a 검사 결과,cd79a_result,Observation,KAI,Attribute,KAI-BIOMARKER-cd79a_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:cd79a_result
10000000505,PAX5 검사 결과,pax5_result,Observation,KAI,Attribute,KAI-BIOMARKER-pax5_result,S,LOINC/SNOMED,2026-09-12,2099-12-31,,FIELD:BIOMARKER:pax5_result
10000000506,BCL2 단백 발현 결과와 양성률,bcl2_protein_result,Observation,KAI,Attribute,KAI-BIOMARKER-bcl2_protein_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:bcl2_protein_result
10000000507,BCL6 단백 발현 결과와 양성률,bcl6_protein_result,Observation,KAI,Attribute,KAI-BIOMARKER-bcl6_protein_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:bcl6_protein_result
10000000508,MUM1/IRF4 발현 결과와 양성률,mum1_result,Observation,KAI,Attribute,KAI-BIOMARKER-mum1_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:mum1_result
10000000509,MYC 단백 발현 결과와 양성률,myc_protein_result,Observation,KAI,Attribute,KAI-BIOMARKER-myc_protein_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:myc_protein_result
10000000510,Cyclin D1 발현 결과,cyclin_d1_result,Observation,KAI,Attribute,KAI-BIOMARKER-cyclin_d1_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:cyclin_d1_result
10000000511,SOX11 발현 결과,sox11_result,Observation,KAI,Attribute,KAI-BIOMARKER-sox11_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:sox11_result
10000000512,ALK 발현 또는 재배열 검사 결과,alk_result,Observation,KAI,Attribute,KAI-BIOMARKER-alk_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:alk_result
10000000513,PD-L1 발현 결과 및 평가법,pdl1_result,Observation,KAI,Attribute,KAI-BIOMARKER-pdl1_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:pdl1_result
10000000514,Ki-67 증식지수,ki67_percent,Measurement,KAI,Attribute,KAI-BIOMARKER-ki67_percent,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:ki67_percent
10000000515,EBV EBER 검사 결과,ebv_eber_result,Observation,KAI,Attribute,KAI-BIOMARKER-ebv_eber_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:ebv_eber_result
10000000516,DLBCL 세포기원 분류,dlbcl_cell_of_origin,Observation,KAI,Attribute,KAI-BIOMARKER-dlbcl_cell_of_origin,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:dlbcl_cell_of_origin
10000000517,MYC/BCL2 이중발현 여부,double_expressor_yn,Observation,KAI,Attribute,KAI-BIOMARKER-double_expressor_yn,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:double_expressor_yn
10000000518,유세포검사 면역표현형 요약,flow_cytometry_summary,Observation,KAI,Attribute,KAI-BIOMARKER-flow_cytometry_summary,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:flow_cytometry_summary
10000000519,분자·세포유전검사 시행일,molecular_test_date,Observation,KAI,Attribute,KAI-BIOMARKER-molecular_test_date,S,LOINC/SNOMED,2026-09-12,2099-12-31,,FIELD:BIOMARKER:molecular_test_date
10000000520,분자·세포유전검사 방법,molecular_test_method,Observation,KAI,Attribute,KAI-BIOMARKER-molecular_test_method,S,LOINC/SNOMED,2026-09-12,2099-12-31,,FIELD:BIOMARKER:molecular_test_method
10000000521,MYC 재배열 검사 결과,myc_rearrangement_result,Observation,KAI,Attribute,KAI-BIOMARKER-myc_rearrangement_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:myc_rearrangement_result
10000000522,BCL2 재배열 검사 결과,bcl2_rearrangement_result,Observation,KAI,Attribute,KAI-BIOMARKER-bcl2_rearrangement_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:bcl2_rearrangement_result
10000000523,BCL6 재배열 검사 결과,bcl6_rearrangement_result,Observation,KAI,Attribute,KAI-BIOMARKER-bcl6_rearrangement_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:bcl6_rearrangement_result
10000000524,Double-hit/Triple-hit 상태,double_hit_status,Observation,KAI,Attribute,KAI-BIOMARKER-double_hit_status,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:double_hit_status
10000000525,t(14;18) 전좌 검사 결과,t14_18_result,Observation,KAI,Attribute,KAI-BIOMARKER-t14_18_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:t14_18_result
10000000526,t(11;14) 전좌 검사 결과,t11_14_result,Observation,KAI,Attribute,KAI-BIOMARKER-t11_14_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:t11_14_result
10000000527,"TP53 변이, 17p 결실 또는 비정상 p53 발현 결과",tp53_abnormality_result,Observation,KAI,Attribute,KAI-BIOMARKER-tp53_abnormality_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:tp53_abnormality_result
10000000528,Complex karyotype 여부,complex_karyotype_yn,Observation,KAI,Attribute,KAI-BIOMARKER-complex_karyotype_yn,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:complex_karyotype_yn
10000000529,IG/TCR 클론성 검사 결과,ig_tcr_clonality_result,Observation,KAI,Attribute,KAI-BIOMARKER-ig_tcr_clonality_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:ig_tcr_clonality_result
10000000530,"유세포, PCR 또는 NGS 기반 미세잔존질환(MRD) 결과",mrd_result,Observation,KAI,Attribute,KAI-BIOMARKER-mrd_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:mrd_result
10000000531,순환종양DNA(ctDNA) 결과,ctdna_result,Observation,KAI,Attribute,KAI-BIOMARKER-ctdna_result,S,LOINC (검사) · HGNC/HGVS (변이) · SNOMED (결과),2026-09-12,2099-12-31,,FIELD:BIOMARKER:ctdna_result
10000000532,수술명,surgery_name,Observation,KAI,Attribute,KAI-SURGERY-surgery_name,S,EDI/SNOMED procedure,2026-09-12,2099-12-31,,FIELD:SURGERY:surgery_name
10000000533,수술 목적,surgery_purpose,Observation,KAI,Attribute,KAI-SURGERY-surgery_purpose,S,EDI/SNOMED procedure,2026-09-12,2099-12-31,,FIELD:SURGERY:surgery_purpose
10000000534,수술 부위,surgery_site,Observation,KAI,Attribute,KAI-SURGERY-surgery_site,S,EDI/SNOMED procedure,2026-09-12,2099-12-31,,FIELD:SURGERY:surgery_site
10000000535,수술 방법,surgery_approach,Observation,KAI,Attribute,KAI-SURGERY-surgery_approach,S,EDI/SNOMED procedure,2026-09-12,2099-12-31,,FIELD:SURGERY:surgery_approach
10000000536,수술 시 확인한 종양 위치,surgery_tumor_location,Observation,KAI,Attribute,KAI-SURGERY-surgery_tumor_location,S,EDI/SNOMED procedure,2026-09-12,2099-12-31,,FIELD:SURGERY:surgery_tumor_location
10000000537,재건·성형술 분류,reconstruction_type,Observation,KAI,Attribute,KAI-SURGERY-reconstruction_type,S,EDI/SNOMED procedure,2026-09-12,2099-12-31,,FIELD:SURGERY:reconstruction_type
10000000538,수술 중 추정실혈량 구분,ebl_category,Observation,KAI,Attribute,KAI-SURGERY-ebl_category,S,EDI/SNOMED procedure,2026-09-12,2099-12-31,,FIELD:SURGERY:ebl_category
10000000539,수술 중 추정실혈량 값,ebl_ml,Measurement,KAI,Attribute,KAI-SURGERY-ebl_ml,S,EDI/SNOMED procedure,2026-09-12,2099-12-31,,FIELD:SURGERY:ebl_ml
10000000540,장루 복원 수술 시행일,stoma_reversal_date,Observation,KAI,Attribute,KAI-SURGERY-stoma_reversal_date,S,EDI/SNOMED procedure,2026-09-12,2099-12-31,,FIELD:SURGERY:stoma_reversal_date
10000000541,장루 복원 수술명,stoma_reversal_name,Observation,KAI,Attribute,KAI-SURGERY-stoma_reversal_name,S,EDI/SNOMED procedure,2026-09-12,2099-12-31,,FIELD:SURGERY:stoma_reversal_name
10000000542,장루 복원 수술 위치,stoma_reversal_site,Observation,KAI,Attribute,KAI-SURGERY-stoma_reversal_site,S,EDI/SNOMED procedure,2026-09-12,2099-12-31,,FIELD:SURGERY:stoma_reversal_site
10000000543,방사선치료 처방일,rt_prescription_date,Measurement,KAI,Attribute,KAI-RADIOTHERAPY-rt_prescription_date,S,SNOMED/EDI,2026-09-12,2099-12-31,,FIELD:RADIOTHERAPY:rt_prescription_date
10000000544,방사선치료명,rt_name,Measurement,KAI,Attribute,KAI-RADIOTHERAPY-rt_name,S,SNOMED/EDI,2026-09-12,2099-12-31,,FIELD:RADIOTHERAPY:rt_name
10000000545,방사선치료 목적,rt_purpose,Measurement,KAI,Attribute,KAI-RADIOTHERAPY-rt_purpose,S,SNOMED/EDI,2026-09-12,2099-12-31,,FIELD:RADIOTHERAPY:rt_purpose
10000000546,방사선치료 부위,rt_site,Measurement,KAI,Attribute,KAI-RADIOTHERAPY-rt_site,S,SNOMED/EDI,2026-09-12,2099-12-31,,FIELD:RADIOTHERAPY:rt_site
10000000547,방사선 1회 선량 값(Gy),rt_dose_per_fraction_gy,Measurement,KAI,Attribute,KAI-RADIOTHERAPY-rt_dose_per_fraction_gy,S,SNOMED/EDI,2026-09-12,2099-12-31,,FIELD:RADIOTHERAPY:rt_dose_per_fraction_gy
10000000548,방사선 부위별 시행 횟수,rt_fractions,Measurement,KAI,Attribute,KAI-RADIOTHERAPY-rt_fractions,S,SNOMED/EDI,2026-09-12,2099-12-31,,FIELD:RADIOTHERAPY:rt_fractions
10000000549,방사선치료 총 선량 값(Gy),rt_total_dose_gy,Measurement,KAI,Attribute,KAI-RADIOTHERAPY-rt_total_dose_gy,S,SNOMED/EDI,2026-09-12,2099-12-31,,FIELD:RADIOTHERAPY:rt_total_dose_gy
10000000550,방사선치료 시행 여부,rt_yn,Measurement,KAI,Attribute,KAI-RADIOTHERAPY-rt_yn,S,SNOMED/EDI,2026-09-12,2099-12-31,,FIELD:RADIOTHERAPY:rt_yn
10000000551,이전 전신치료 line 수,prior_lines_count,Measurement,KAI,Attribute,KAI-ANTP_THERAPY-prior_lines_count,S,HemOnc/자체,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:prior_lines_count
10000000552,현재 치료 line 번호,regimen_or_line_of_therapy,Measurement,KAI,Attribute,KAI-ANTP_THERAPY-regimen_or_line_of_therapy,S,HemOnc/자체,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:regimen_or_line_of_therapy
10000000553,항암요법 레지멘명,regimen,Observation,KAI,Attribute,KAI-ANTP_THERAPY-regimen,S,HemOnc/자체,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:regimen
10000000554,투여 사이클 수,number_of_cycles,Measurement,KAI,Attribute,KAI-ANTP_THERAPY-number_of_cycles,S,HemOnc/자체,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:number_of_cycles
10000000555,regimen_source_value,regimen_source_value,Observation,KAI,Attribute,KAI-ANTP_THERAPY-regimen_source_value,S,,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:regimen_source_value
10000000556,antp_end_date,antp_end_date,Observation,KAI,Attribute,KAI-ANTP_THERAPY-antp_end_date,S,,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:antp_end_date
